,row_#,cocstate,coc,coc_id,hudnum,status,year,organization_id,organization_name,hmis_org_id,project_id,project_name,hmis_project_id,hic_date,project_type,bed_type,geo_code,inventory_type,beginsoperationswithinyear,target_population,mc_kinney-vento,mckinneyventoesg,mckinneyventoesges,mckinneyventoesgrrh,mckinneyventococ,mckinneyventococsh,mckinneyventococth,mckinneyventococpsh,mckinneyventococrrh,mckinneyventococsro,mckinneyventospc,mckinneyventos8,mckinneyventoshp,federalfunding,federalfundingvash,federalfundingssvf,federalfundinggpd,federalfundinggpdbh,federalfundinggpdld,federalfundinggpdhh,federalfundinggpdct,federalfundinggpdsith,federalfundinggpdtp,federalfundinghchv,federalfundinghchvcrs,federalfundinghchvsh,federalfundingcwt,federalfundingbcp,federalfundingtlp,federalfundingmgh,federalfundingrhydp,federalfundinghopwa,federalfundinghopwahmv,federalfundinghopwaph,federalfundinghopwastsf,federalfundinghopwath,federalfundingpih,federalfundingother,federalfundingotherspecify,housingtype,victim_service_provider,address1,address2,city,state,zip,beds_hh_w_children,units_hh_w_children,hmis_beds_hh_w_children,veteran_beds_hh_w_children,youth_beds_hh_w_children,ch_beds_hh_w_children,beds_hh_wo_children,hmis_beds_hh_wo_children,veteran_beds_hh_wo_children,youth_beds_hh_wo_children,ch_beds_hh_wo_children,beds_hh_w_only_children,hmis_beds_hh_w_only_children,ch_beds_hh_w_only_children,year-round_beds,dv_beds,total_seasonal_beds,seasonal_beds_available_in_hmis,availability_start_date,availability_end_date,ov_beds,hmis_ov_beds,pit_count,total_beds,updated_on,mergeddefunctyear,questionusesdescriptorelements,questiondesirestousedescriptorelements,notes,projectnotes,sandyrelated,sandyrelatednote
5224,374772,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5157,Penny Lane Centers,49,113374,CA0433 Penny Lane Permanent Housing Program,2275,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,8906 COLUMBUS ST.,,NORHT HILLS,CA,91343.0,12.0,6.0,12.0,0.0,12.0,11.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,14,,,,,,,,12.0,14,2019-04-16 01:40:15,,1,,,SPA 2,0,
5225,374774,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5157,Penny Lane Centers,49,118185,Cedar Ridge Transitional Housing,1425,2019-01-23 00:00:00,TH,,61914,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,2131 AVE. J-8,,LANCASTER,CA,93534.0,0.0,0.0,0.0,0.0,0.0,,7.0,7.0,0.0,7.0,,0.0,0.0,,7,,,,,,,,6.0,7,2019-04-19 05:37:29,,1,,,SPA 1,0,
5226,374775,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5157,Penny Lane Centers,49,81690,Columbus Project,2273,2019-01-23 00:00:00,TH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,15257 ACRE ST.,,NORTH HILLS,CA,91343.0,2.0,1.0,2.0,0.0,2.0,,21.0,21.0,0.0,21.0,,0.0,0.0,,23,,,,,,,,11.0,23,2019-04-16 00:43:13,,1,,,SPA 2,0,
5227,374911,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5157,Penny Lane Centers,49,118191,ILP SPA 1 Lancaster - Amargosa,1853,2019-01-23 00:00:00,TH,,61914,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ clustered / multiple sites,0,2111 E. AVE.,,LANCASTER,CA,93534.0,0.0,0.0,0.0,0.0,0.0,,6.0,6.0,0.0,6.0,,0.0,0.0,,6,,,,,,,,1.0,6,2019-04-19 05:39:30,,1,,,SPA 1,0,
5228,374915,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5157,Penny Lane Centers,49,112018,ILP SPA 1 Lancaster - Antelope,1852,2019-01-23 00:00:00,TH,,61914,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ clustered / multiple sites,0,44248 CEDAR AVE.,,LANCASTER,CA,93534.0,0.0,0.0,0.0,0.0,0.0,,18.0,18.0,0.0,0.0,,0.0,0.0,,18,,,,,,,,6.0,18,2019-04-16 22:30:55,,1,,,SPA 1,0,
5229,374918,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5157,Penny Lane Centers,49,93983,Mid-Celis Apartments,3057,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1422 SAN FERNANDO RD.,,SAN FERNANDO,CA,91340.0,55.0,13.0,0.0,0.0,55.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,62,,,,,,,,60.0,62,2019-07-22 18:34:08,,1,,,SPA 2,0,
5230,374919,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5157,Penny Lane Centers,49,118193,Moon Light Transitional Housing Program,1426,2019-01-23 00:00:00,TH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,12381 OSBORNE ST.,,PACOIMA,CA,91331.0,12.0,4.0,12.0,0.0,12.0,,4.0,4.0,0.0,4.0,,0.0,0.0,,16,,,,,,,,16.0,16,2019-04-16 19:10:54,,1,,,SPA 2,0,
5231,374921,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5157,Penny Lane Centers,49,118194,Moon Light Villas,3065,2019-01-23 00:00:00,PSH,,62118,C,,HIV,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,12381 OSBORNE ST.,,PACOIMA,CA,91331.0,47.0,14.0,0.0,0.0,47.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50,,,,,,,,50.0,50,2019-04-16 02:17:11,,1,,,SPA 2,0,
5232,374924,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5157,Penny Lane Centers,49,81694,Rayen Transitional Housing,2030,2019-01-23 00:00:00,TH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,15260 RAYEN ST.,,NORTH HILLS,CA,91343.0,0.0,0.0,0.0,0.0,0.0,,17.0,17.0,0.0,17.0,,0.0,0.0,,17,,,,,,,,13.0,17,2019-04-19 05:35:39,,1,,Over capcity,SPA 2,0,
5233,373985,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,113399,CA1343 PATH Gateway Connections,1576,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,340 N. MADISON AVE.,,LOS ANGELES,CA,90004.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,38,,,,,,,,32.0,38,2019-04-18 02:06:48,,1,,,SPA 4,0,
5234,374221,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,118051,Casa Carmen,2865,2019-01-23 00:00:00,PSH,,62118,U,1.0,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,1800 W. 11TH ST.,,LOS ANGELES,CA,90006.0,0.0,0.0,,0.0,0.0,0.0,24.0,,0.0,0.0,0.0,0.0,,0.0,24,,,,,,,,,24,2019-04-15 03:00:39,,1,,,SPA 4,0,
5235,374027,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,118034,CDC Bringing Families Home SPA 4,2714,2019-01-23 00:00:00,RRH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,3323 W. WASHINGTON BLVD.,,LOS ANGELES,CA,90018.0,36.0,7.0,36.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,36,,,,,,,,36.0,36,2019-04-15 01:49:42,,1,,,SPA 4,0,
5236,374025,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,118032,CDC Bringing Families Home SPA 7,2713,2019-01-23 00:00:00,RRH,,64074,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,0,SPA 7,WHITTIER,CA,90602.0,24.0,8.0,24.0,0.0,0.0,,1.0,1.0,0.0,0.0,,0.0,0.0,,25,,,,,,,,25.0,25,2019-04-15 01:43:37,,1,,,SPA 7,0,
5237,374039,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,118044,CES Bridge Housing Casa Azul,3242,2019-01-23 00:00:00,ES,F,62118,U,1.0,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1920 W. 3RD ST.,,LOS ANGELES,CA,90057.0,13.0,5.0,,0.0,0.0,,28.0,,0.0,0.0,,0.0,,,41,,0.0,0.0,,,0.0,0.0,,41,2019-04-16 23:11:34,,1,,,SPA 4,0,
5238,373960,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,112025,CES Bridge Housing Hollywood Reserved,1493,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,340 N. MADISON AVE.,,LOS ANGELES,CA,90028.0,0.0,0.0,0.0,0.0,0.0,,30.0,30.0,0.0,0.0,,0.0,0.0,,30,,0.0,0.0,,,0.0,0.0,2.0,30,2019-04-14 22:57:34,,1,,,SPA 4,0,
5239,373968,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,112028,CES Bridge Housing Program Los Angeles,2565,2019-01-23 00:00:00,ES,F,62118,C,,,1.0,1,1.0,0.0,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,340 N. MADISON AVE.,,LOS ANGELES,CA,90004.0,0.0,0.0,0.0,0.0,0.0,,19.0,19.0,0.0,0.0,,0.0,0.0,,19,,0.0,0.0,,,0.0,0.0,13.0,19,2019-04-14 23:10:44,,1,,,SPA 4,0,
5240,376327,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,118618,CES Bridge Housing Schrader SPA 4,3291,2019-01-23 00:00:00,ES,F,62118,U,1.0,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1533 SCHRADER BLVD.,,LOS ANGELES,CA,90028.0,0.0,0.0,,0.0,0.0,,70.0,,0.0,0.0,,0.0,,,70,,0.0,0.0,,,0.0,0.0,,70,2019-04-17 15:46:34,,1,,,SPA 4,0,
5241,374034,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,118041,CES Bridge Housing YWCA,2967,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1215 LODI PLACE.,,LOS ANGELES,CA,90038.0,0.0,0.0,0.0,0.0,0.0,,64.0,64.0,0.0,0.0,,0.0,0.0,,64,,0.0,0.0,,,0.0,0.0,29.0,64,2019-04-15 02:11:16,,1,,,SPA 4,0,
5242,376325,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,112024,CES Crisis Housing Program Los Angeles,1494,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,340 N MADISON AVE.,,LOS ANGELES,CA,90004.0,0.0,0.0,0.0,0.0,0.0,,39.0,39.0,0.0,0.0,,0.0,0.0,,39,,0.0,0.0,,,0.0,0.0,25.0,39,2019-04-17 19:11:07,,1,,,SPA 4,0,
5243,373987,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,113412,CES RRH Individuals SPA 4,1983,2019-01-23 00:00:00,RRH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,340 N. MADISON AVE.,,Los Angeles,CA,90004.0,0.0,0.0,0.0,0.0,0.0,,14.0,14.0,0.0,0.0,,0.0,0.0,,14,,,,,,,,14.0,14,2019-04-14 23:52:27,,1,,,SPA 4,0,
5244,373998,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,113411,CES RRH Individuals SPA 5,1988,2019-01-23 00:00:00,RRH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,2346 COTNER AVE.,,LOS ANGELES,CA,90064.0,0.0,0.0,0.0,0.0,0.0,,61.0,61.0,0.0,0.0,,0.0,0.0,,61,,,,,,,,61.0,61,2019-04-15 00:06:17,,1,,,SPA 5,0,
5245,374003,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,113406,CES RRH Individuals SPA 7,1989,2019-01-23 00:00:00,RRH,,64074,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,12426 WHITTIER BLVD.Q,,WHITTIER,CA,90602.0,0.0,0.0,0.0,0.0,0.0,,68.0,68.0,0.0,0.0,,0.0,0.0,,68,,,,,,,,68.0,68,2019-04-15 00:33:19,,1,,,SPA 7,0,
5246,374030,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,118037,CES RRH Individuals SPA 7 Helpline Youth,2842,2019-01-23 00:00:00,RRH,,62118,C,,,1.0,1,0.0,1.0,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,4055 E. OLYMPIC BLVD.,,LOS ANGELES,CA,90023.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,,0.0,0.0,,3,,,,,,,,3.0,3,2019-04-15 01:56:38,,1,,,SPA 7,0,
5247,374033,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,118040,CES RRH Individuals SPA 7 Whittier First Day,2844,2019-01-23 00:00:00,RRH,,64074,C,,,1.0,1,0.0,1.0,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,12426 WHITTIER BLVD.,,LOS ANGELES,CA,90602.0,0.0,0.0,0.0,0.0,0.0,,6.0,6.0,0.0,0.0,,0.0,0.0,,6,,,,,,,,6.0,6,2019-04-15 02:00:01,,1,,,SPA 7,0,
5248,374990,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,118219,CES RRH Individuals SPA 8,1984,2019-01-23 00:00:00,RRH,,62118,C,,,1.0,1,0.0,1.0,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,0,,SAN PEDRO,CA,90731.0,0.0,0.0,0.0,0.0,0.0,,69.0,69.0,0.0,0.0,,0.0,0.0,,69,,,,,,,,69.0,69,2019-04-16 22:18:02,,1,,,SPA 8,0,
5249,374011,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,84655,HACLA Section 8 Homeless Program,2291,2019-01-23 00:00:00,OPH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,1.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,1,0,,Tenant-based â€“ scattered site,0,340 N. MADISON AVE.,,LOS ANGELES,CA,90004.0,0.0,0.0,0.0,0.0,0.0,,114.0,114.0,0.0,0.0,,0.0,0.0,,114,,,,,,,,114.0,114,2019-07-22 18:26:58,,1,,,SPA 4,0,
5250,373924,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,113384,HACLA Tenant Based Supportive Housing TBSH,1336,2019-01-23 00:00:00,OPH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,340 N. MADISON AVE.,,LOS ANGELES,CA,90004.0,0.0,0.0,0.0,0.0,0.0,,51.0,51.0,0.0,0.0,,0.0,0.0,,51,,,,,,,,28.0,51,2019-04-14 21:30:41,,1,,,SPA 4,0,
5251,373894,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,94402,Housing for Health,1285,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,340 N. MADISON AVE.,,LOS ANGELES,CA,90004.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,313,,,,,,,,311.0,313,2019-04-18 02:12:26,,1,,,SPA 4,0,
5252,374014,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,112026,PAT FSC Crisis Housing,2404,2019-01-23 00:00:00,ES,V,62118,C,,,1.0,1,1.0,0.0,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,3323 W. WASHINGTON BLVD.,,LOS ANGELES,CA,90018.0,249.0,70.0,249.0,0.0,0.0,,3.0,3.0,0.0,0.0,,0.0,0.0,,252,,0.0,0.0,,,0.0,0.0,252.0,252,2019-04-23 18:28:17,,1,,,SPA 4,0,
5253,373931,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,113439,PAT FSC Rapid Re-Housing,1343,2019-01-23 00:00:00,RRH,,62118,C,,,1.0,1,0.0,1.0,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,3323 W. WASHINGTON BLVD.,,LOS ANGELES,CA,90018.0,222.0,68.0,222.0,0.0,0.0,,14.0,14.0,0.0,0.0,,0.0,0.0,,236,,,,,,,,236.0,236,2019-04-18 02:08:40,,1,,,SPA 4,0,
5254,373940,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,117993,SSVF RRH,1360,2019-01-23 00:00:00,RRH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,1.0,0,1,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,5627 FERNWOOD AVE.,,LOS ANGELES,CA,90028.0,14.0,4.0,14.0,14.0,0.0,,74.0,74.0,74.0,0.0,,0.0,0.0,,88,,,,,,,,88.0,88,2019-07-22 18:32:06,,1,,,SPA 4,0,
5255,373975,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5405,People Assisting the Homeless (PATH),50,103934,WLA Harm Reduction,1513,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,2346 COTNER AVE.,,LOS ANGELES,CA,90064.0,0.0,0.0,0.0,0.0,0.0,,30.0,30.0,30.0,0.0,,0.0,0.0,,30,,0.0,,,,0.0,0.0,30.0,30,2019-04-19 05:30:27,,1,,,SPA 5,0,
5256,372646,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41243,Pilipino Workers Center Of Southern California,299,108208,Larry Itliong Village,3067,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,153 GLENDALE BLVD.,,LOS ANGELES,CA,90026.0,87.0,23.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,,,,,,,,109.0,109,2019-04-11 01:18:03,,1,,,SPA 4,0,
5257,374943,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5701,Project New Hope,51,118205,CA0444 Hoover & Nyumba Apartments,2433,2019-01-23 00:00:00,PSH,,62118,C,,HIV,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ clustered / multiple sites,0,962 S. HOOVER ST.,,LOS ANGELES,CA,90006.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,43.0,0.0,0.0,0.0,43,,,,,,,,42.0,43,2019-04-18 02:04:31,,1,,,SPA 4,0,
5258,374940,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5701,Project New Hope,51,113454,CA0445 Norlin Lockwood,2432,2019-01-23 00:00:00,PSH,,62118,C,,HIV,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ clustered / multiple sites,0,4456 LOCKWOOD AVE.,,LOS ANGELES,CA,90044.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,30,,,,,,,,28.0,30,2019-04-18 02:04:57,,1,,,SPA 4,0,
5259,374937,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5701,Project New Hope,51,118201,CA0450 Ready Willing and Able Program SPA 6 & 4,2072,2019-01-23 00:00:00,PSH,,62118,C,,HIV,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ clustered / multiple sites,0,1004 ECHO PARK AVE.,,LOS ANGELES,CA,90026.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,145,,,,,,,,157.0,145,2019-04-18 02:04:11,,1,,,SPA 4,0,
5260,374938,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5701,Project New Hope,51,113449,CA0921 Tripp House,2181,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1130 S. PALOS VERDES ST.,,SAN PEDRO,CA,90731.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5,,,,,,,,5.0,5,2019-04-16 02:21:28,,1,,,SPA 8,0,
5261,374934,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5701,Project New Hope,51,113452,Knob Hill Apartments,1420,2019-01-23 00:00:00,PSH,,62118,C,,HIV,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,2403 W. 4TH ST.,,LOS ANGELES,CA,90057.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,38,,,,,,,,39.0,38,2019-04-16 02:14:55,,1,,,SPA 4,0,
5262,374946,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5701,Project New Hope,51,81655,Residential Care Facilities for the Chronically Ill,3158,2019-01-23 00:00:00,TH,,62118,C,,HIV,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ clustered / multiple sites,0,1004 ECHO PARK AVE.,,LOS ANGELES,CA,90026.0,0.0,0.0,0.0,0.0,0.0,,11.0,0.0,0.0,0.0,,0.0,0.0,,11,,,,,,,,11.0,11,2019-04-19 05:13:27,,1,,,SPA 4,0,
5263,374948,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,5701,Project New Hope,51,81654,Transitional Residential Care Facility,3161,2019-01-23 00:00:00,TH,,62118,C,,HIV,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1004 ECHO PARK AVE.,,LOS ANGELES,CA,90026.0,0.0,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,,10,,,,,,,,10.0,10,2019-04-16 02:31:02,,1,,,SPA 4,0,
5264,373560,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9568,Prototypes,52,117828,CA0435 S. Mark Taper Permanent Housing - Supportive Services,2125,2019-01-23 00:00:00,PSH,,62850,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,837 E. ARROW HWY.,,POMONA,CA,91767.0,50.0,10.0,50.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,,0.0,0.0,,50,,,,,,,,22.0,50,2019-04-18 02:03:38,,1,,,SPA 3,0,
5265,373567,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9568,Prototypes,52,117833,DHS Interim Housing,3270,2019-01-23 00:00:00,ES,F,62850,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,837 E. ARROW HWY.,,POMONA,CA,91767.0,0.0,0.0,0.0,0.0,0.0,,16.0,16.0,0.0,0.0,,0.0,0.0,,16,,0.0,0.0,,,0.0,0.0,16.0,16,2019-04-12 23:26:35,,1,,,SPA 3,0,
